datetime,quantity,price,name
2017-10-13 19:18:00,1,10.95,Paneer Tikka Balti
2017-10-13 18:54:00,1,10.95,Chicken Tikka Biryani
2017-10-12 13:16:00,2,10.95,Chicken Tikka Biryani
2017-10-12 13:16:00,1,10.95,Prawn Biryani
2017-10-11 22:24:00,1,10.95,Persian Chicken Biryani
2017-10-10 19:04:00,1,10.95,Paneer Tikka Balti
2017-10-09 19:40:00,1,10.95,Chicken Tikka Biryani
2017-10-09 19:30:00,1,10.95,Paneer Tikka Balti
2017-10-08 18:45:00,1,10.95,Persian Lamb Biryani
2017-10-08 18:41:00,1,10.95,Chicken Tikka Biryani
2017-10-08 17:53:00,1,10.95,Chicken Tikka Biryani
2017-10-08 16:51:00,1,10.95,Lamb Tikka Balti
2017-10-08 16:51:00,1,10.95,Chicken Tikka Biryani
2017-10-07 18:18:00,1,10.95,Chicken Tikka Biryani
2017-10-06 18:15:00,1,10.95,Chicken Tikka Biryani
2017-10-06 11:53:00,1,10.95,Prawn Biryani
2017-10-06 11:53:00,1,10.95,Persian Chicken Biryani
2017-10-04 18:27:00,1,10.95,Chicken Tikka Biryani
2017-10-03 18:57:00,1,10.95,Chicken Tikka Biryani
2017-10-01 19:41:00,1,10.95,Prawn Biryani
2017-10-01 19:26:00,1,10.95,Prawn Biryani
2017-10-01 19:09:00,1,10.95,Prawn Biryani
2017-10-01 19:00:00,2,10.95,Prawn Biryani
2017-10-01 18:56:00,2,10.95,Prawn Biryani
2017-10-01 18:43:00,2,10.95,Prawn Biryani
2017-10-01 17:44:00,1,10.95,Paneer Tikka Balti
2017-09-29 19:00:00,1,10.95,Lamb Tikka Balti
2017-09-29 18:27:00,1,10.95,Chicken Tikka Biryani
2017-09-27 11:12:00,1,10.95,Chicken Tikka Balti
2017-09-26 19:16:00,1,10.95,Prawn Biryani
2017-09-25 18:54:00,1,10.95,Chicken Tikka Balti
2017-09-23 18:20:00,1,10.95,Chicken Tikka Balti
2017-09-22 17:44:00,1,10.95,Persian Chicken Biryani
2017-09-21 20:37:00,1,10.95,Paneer Tikka Balti
2017-09-21 20:33:00,1,10.95,Paneer Tikka Balti
2017-09-21 20:32:00,1,10.95,Chicken Tikka Balti
2017-09-21 20:32:00,1,10.95,Paneer Tikka Balti
2017-09-21 16:13:00,1,10.95,Prawn Biryani
2017-09-20 20:11:00,1,10.95,Chicken Tikka Biryani
2017-09-17 20:13:00,1,10.95,Chicken Tikka Balti
2017-09-16 20:17:00,1,10.95,Chicken Tikka Biryani
2017-09-16 18:20:00,1,10.95,Lamb Tikka Biryani
2017-09-16 18:17:00,1,10.95,Chicken Tikka Biryani
2017-09-15 15:41:00,1,10.95,Paneer Tikka Balti
2017-09-13 18:15:00,1,10.95,Chicken Tikka Balti
2017-09-09 18:25:00,1,10.95,Chicken Tikka Biryani
2017-09-07 13:35:00,1,10.95,Prawn Balti
2017-09-03 19:37:00,1,10.95,Chicken Tikka Biryani
2017-09-03 13:40:00,1,10.95,Lamb Tikka Balti
2017-09-02 18:59:00,1,10.95,Chicken Tikka Balti
2017-09-02 18:59:00,1,10.95,Persian Chicken Biryani
2017-09-02 18:49:00,2,10.95,Chicken Tikka Biryani
2017-09-01 21:05:00,1,10.95,Chicken Tikka Balti
2017-08-30 19:16:00,1,10.95,Chicken Tikka Biryani
2017-08-29 18:53:00,1,10.95,Chicken Tikka Biryani
2017-08-27 18:15:00,1,10.95,Lamb Tikka Biryani
2017-08-25 18:11:00,1,10.95,Chicken Tikka Balti
2017-08-25 18:11:00,1,10.95,Persian Chicken Biryani
2017-08-24 19:09:00,1,10.95,Chicken Tikka Biryani
2017-08-21 17:29:00,1,10.95,Prawn Biryani
2017-08-21 16:56:00,1,10.95,Prawn Biryani
2017-08-14 19:03:00,1,10.95,Chicken Tikka Balti
2017-08-13 19:39:00,1,10.95,Chicken Tikka Biryani
2017-08-13 19:03:00,1,10.95,Chicken Tikka Balti
2017-08-13 19:03:00,1,10.95,Persian Chicken Biryani
2017-08-12 19:11:00,1,10.95,Chicken Tikka Biryani
2017-08-12 19:10:00,1,10.95,Persian Chicken Biryani
2017-08-11 18:48:00,1,10.95,Chicken Tikka Balti
2017-08-09 20:09:00,1,10.95,Persian Chicken Biryani
2017-08-09 13:12:00,1,10.95,Persian Lamb Biryani
2017-08-08 19:36:00,1,10.95,Lamb Tikka Biryani
2017-08-08 19:36:00,1,10.95,Chicken Tikka Biryani
2017-08-05 19:51:00,1,10.95,Lamb Tikka Balti
2017-08-04 11:32:00,2,10.95,Prawn Biryani
2017-08-03 18:53:00,1,10.95,Persian Chicken Biryani
2017-08-03 18:53:00,1,10.95,Chicken Tikka Balti
2017-08-02 18:57:00,1,10.95,Paneer Tikka Balti
2017-08-02 18:53:00,1,10.95,Paneer Tikka Balti
2017-07-29 20:16:00,1,10.95,Chicken Tikka Balti
2017-07-29 19:06:00,1,10.95,Chicken Tikka Biryani
2017-07-29 19:06:00,1,10.95,Persian Chicken Biryani
2017-07-29 19:03:00,1,10.95,Persian Chicken Biryani
2017-07-29 18:14:00,1,10.95,Chicken Tikka Biryani
2017-07-29 17:37:00,1,10.95,Chicken Tikka Balti
2017-07-28 21:29:00,1,10.95,Lamb Tikka Biryani
2017-07-28 19:23:00,1,10.95,Chicken Tikka Balti
2017-07-28 19:02:00,1,10.95,Chicken Tikka Biryani
2017-07-26 18:36:00,1,10.95,Chicken Tikka Biryani
2017-07-25 18:48:00,1,10.95,Chicken Tikka Balti
2017-07-25 18:48:00,1,10.95,Lamb Tikka Balti
2017-07-22 20:19:00,1,10.95,Chicken Tikka Biryani
2017-07-22 19:45:00,1,10.95,Chicken Tikka Balti
2017-07-22 18:21:00,1,10.95,Persian Chicken Biryani
2017-07-20 21:21:00,1,10.95,Chicken Tikka Biryani
2017-07-20 20:06:00,1,10.95,Chicken Tikka Balti
2017-07-20 19:53:00,1,10.95,Chicken Tikka Biryani
2017-07-19 18:36:00,1,10.95,Chicken Tikka Biryani
2017-07-18 18:14:00,1,10.95,Chicken Tikka Biryani
2017-07-17 20:28:00,1,10.95,Lamb Tikka Balti
2017-07-17 18:30:00,1,10.95,Chicken Tikka Biryani
2017-07-16 21:53:00,1,10.95,Chicken Tikka Biryani
2017-07-14 20:27:00,1,10.95,Lamb Tikka Biryani
2017-07-14 18:18:00,1,10.95,Chicken Tikka Biryani
2017-07-14 17:53:00,1,10.95,Chicken Tikka Balti
2017-07-14 17:53:00,1,10.95,Persian Chicken Biryani
2017-07-13 20:40:00,1,10.95,Chicken Tikka Biryani
2017-07-13 19:41:00,1,10.95,Persian Lamb Biryani
2017-07-13 19:00:00,1,10.95,Chicken Tikka Biryani
2017-07-12 17:49:00,1,10.95,Chicken Tikka Biryani
2017-07-12 16:50:00,1,10.95,Paneer Tikka Balti
2017-07-10 20:49:00,1,10.95,Chicken Tikka Biryani
2017-07-09 22:10:00,1,10.95,Persian Chicken Biryani
2017-07-09 18:10:00,1,10.95,Chicken Tikka Biryani
2017-07-08 19:41:00,1,10.95,Chicken Tikka Biryani
2017-07-08 19:41:00,1,10.95,Lamb Tikka Biryani
2017-07-08 19:26:00,1,10.95,Chicken Tikka Balti
2017-07-04 19:04:00,1,10.95,Chicken Tikka Biryani
2017-07-03 20:39:00,1,10.95,Lamb Tikka Balti
2017-07-02 18:51:00,1,10.95,Lamb Tikka Biryani
2017-07-01 19:03:00,1,10.95,Chicken Tikka Biryani
2017-06-30 19:51:00,1,10.95,Chicken Tikka Balti
2017-06-30 12:29:00,2,10.95,Prawn Biryani
2017-06-28 21:06:00,1,10.95,Paneer Tikka Balti
2017-06-27 21:52:00,1,10.95,Lamb Tikka Biryani
2017-06-27 18:55:00,1,10.95,Chicken Tikka Biryani
2017-06-26 18:38:00,1,10.95,Persian Chicken Biryani
2017-06-23 18:35:00,1,10.95,Chicken Tikka Biryani
2017-06-23 18:15:00,1,10.95,Chicken Tikka Balti
2017-06-23 18:15:00,1,10.95,Persian Chicken Biryani
2017-06-16 19:56:00,1,10.95,Lamb Tikka Biryani
2017-06-16 17:40:00,1,10.95,Chicken Tikka Biryani
2017-06-14 20:46:00,1,10.95,Lamb Tikka Biryani
2017-06-11 18:24:00,1,10.95,Chicken Tikka Biryani
2017-06-10 22:39:00,1,10.95,Paneer Tikka Balti
2017-06-10 18:05:00,1,10.95,Chicken Tikka Balti
2017-06-10 18:05:00,1,10.95,Persian Chicken Biryani
2017-06-04 16:59:00,1,10.95,Lamb Tikka Biryani
2017-06-03 18:55:00,1,10.95,Chicken Tikka Balti
2017-06-02 20:36:00,1,10.95,Chicken Tikka Biryani
2017-06-02 18:11:00,1,10.95,Persian Chicken Biryani
2017-05-30 19:00:00,1,10.95,Chicken Tikka Balti
2017-05-30 19:00:00,1,10.95,Persian Chicken Biryani
2017-05-27 20:20:00,1,10.95,Lamb Tikka Biryani
2017-05-27 20:10:00,1,10.95,Lamb Tikka Balti
2017-05-19 18:19:00,1,10.95,Chicken Tikka Biryani
2017-05-15 21:18:00,1,10.95,Lamb Tikka Biryani
2017-05-15 18:30:00,1,10.95,Chicken Tikka Biryani
2017-05-15 18:23:00,1,10.95,Chicken Tikka Biryani
2017-05-13 19:12:00,1,10.95,Persian Lamb Biryani
2017-05-12 17:31:00,1,10.95,Chicken Tikka Balti
2017-05-10 21:09:00,1,10.95,Chicken Tikka Balti
2017-05-09 12:07:00,1,10.95,Prawn Biryani
2017-05-05 19:58:00,1,10.95,Paneer Tikka Balti
2017-05-05 19:43:00,1,10.95,Chicken Tikka Biryani
2017-05-05 19:34:00,1,10.95,Chicken Tikka Biryani
2017-05-05 18:34:00,1,10.95,Persian Chicken Biryani
2017-05-05 18:34:00,1,10.95,Persian Lamb Biryani
2017-05-04 18:36:00,2,10.95,Persian Chicken Biryani
2017-05-04 18:36:00,1,10.95,Chicken Tikka Balti
2017-05-03 17:24:00,1,10.95,Chicken Tikka Biryani
2017-05-02 19:35:00,3,10.95,Persian Lamb Biryani
2017-05-02 19:35:00,1,10.95,Persian Chicken Biryani
2017-05-02 18:16:00,1,10.95,Prawn Biryani
2017-04-27 22:36:00,1,10.95,Chicken Tikka Biryani
2017-04-26 19:42:00,1,10.95,Chicken Tikka Biryani
2017-04-25 20:43:00,1,10.95,Chicken Tikka Balti
2017-04-22 20:25:00,1,10.95,Chicken Tikka Biryani
2017-04-19 19:30:00,1,10.95,Chicken Tikka Balti
2017-04-17 22:09:00,1,10.95,Persian Chicken Biryani
2017-04-17 21:43:00,1,10.95,Chicken Tikka Balti
2017-04-17 18:40:00,1,10.95,Chicken Tikka Biryani
2017-04-14 18:10:00,1,10.95,Persian Chicken Biryani
2017-04-13 17:40:00,1,10.95,Chicken Tikka Biryani
2017-04-12 20:59:00,1,10.95,Prawn Balti
2017-04-09 19:11:00,1,10.95,Chicken Tikka Biryani
2017-04-08 19:04:00,1,10.95,Lamb Tikka Balti
2017-04-08 18:19:00,1,10.95,Chicken Tikka Balti
2017-04-08 18:19:00,1,10.95,Persian Chicken Biryani
2017-04-07 19:27:00,1,10.95,Prawn Biryani
2017-04-07 19:27:00,1,10.95,Chicken Tikka Balti
2017-04-04 19:06:00,1,10.95,Chicken Tikka Biryani
2017-04-03 18:52:00,1,10.95,Chicken Tikka Biryani
2017-04-01 21:00:00,1,10.95,Persian Chicken Biryani
2017-04-01 17:54:00,1,10.95,Chicken Tikka Biryani
2017-03-28 18:10:00,1,10.95,Chicken Tikka Biryani
2017-03-27 19:27:00,1,10.95,Lamb Tikka Balti
2017-03-26 19:03:00,1,10.95,Chicken Tikka Balti
2017-03-26 19:03:00,1,10.95,Persian Chicken Biryani
2017-03-25 17:18:00,1,10.95,Chicken Tikka Biryani
2017-03-25 17:18:00,1,10.95,Chicken Tikka Balti
2017-03-24 19:50:00,1,10.95,Paneer Tikka Balti
2017-03-24 19:45:00,1,10.95,Chicken Tikka Balti
2017-03-21 21:15:00,1,10.95,Lamb Tikka Biryani
2017-03-21 12:25:00,1,10.95,Chicken Tikka Biryani
2017-03-18 17:37:00,1,10.95,Chicken Tikka Biryani
2017-03-17 19:16:00,1,10.95,Persian Chicken Biryani
2017-03-15 18:49:00,1,10.95,Chicken Tikka Balti
2017-03-15 18:49:00,1,10.95,Persian Chicken Biryani
2017-03-12 18:55:00,1,10.95,Paneer Tikka Balti
2017-03-10 21:11:00,1,10.95,Paneer Tikka Balti
2017-03-10 18:35:00,1,10.95,Chicken Tikka Biryani
2017-03-04 19:01:00,2,10.95,Chicken Tikka Biryani
2017-03-04 19:03:00,1,10.95,Chicken Tikka Balti
2017-03-04 18:33:00,1,10.95,Chicken Tikka Balti
2017-03-04 18:33:00,1,10.95,Persian Chicken Biryani
2017-03-04 18:04:00,1,10.95,Chicken Tikka Biryani
2017-03-04 18:04:00,1,10.95,Lamb Tikka Biryani
2017-03-02 21:18:00,1,10.95,Chicken Tikka Biryani
2017-03-01 19:06:00,1,10.95,Lamb Tikka Balti
2017-03-01 18:12:00,1,10.95,Chicken Tikka Biryani
2017-02-25 18:31:00,1,10.95,Chicken Tikka Balti
2017-02-25 17:49:00,2,10.95,Chicken Tikka Balti
2017-02-25 17:49:00,1,10.95,Lamb Tikka Balti
2017-02-24 21:56:00,1,10.95,Chicken Tikka Balti
2017-02-18 18:39:00,1,10.95,Chicken Tikka Balti
2017-02-18 11:53:00,1,10.95,Chicken Tikka Biryani
2017-02-17 18:57:00,1,10.95,Chicken Tikka Biryani
2017-02-17 18:37:00,1,10.95,Persian Chicken Biryani
2017-02-16 19:03:00,1,10.95,Lamb Tikka Balti
2017-02-14 20:07:00,1,10.95,Chicken Tikka Balti
2017-02-14 13:24:00,1,10.95,Chicken Tikka Biryani
2017-02-13 18:01:00,1,10.95,Prawn Balti
2017-02-11 18:26:00,1,10.95,Chicken Tikka Biryani
2017-02-11 17:48:00,1,10.95,Lamb Tikka Balti
2017-02-08 18:07:00,1,10.95,Chicken Tikka Biryani
2017-02-07 19:06:00,1,10.95,Chicken Tikka Biryani
2017-02-05 17:31:00,1,10.95,Chicken Tikka Biryani
2017-02-04 18:29:00,1,10.95,Lamb Tikka Biryani
2017-02-03 17:48:00,1,10.95,Chicken Tikka Balti
2017-02-03 17:48:00,1,10.95,Persian Chicken Biryani
2017-02-01 19:49:00,1,10.95,Paneer Tikka Balti
2017-02-01 19:49:00,1,10.95,Chicken Tikka Biryani
2017-01-31 19:17:00,1,10.95,Chicken Tikka Biryani
2017-01-29 21:09:00,1,10.95,Persian Lamb Biryani
2017-01-27 19:05:00,1,10.95,Prawn Biryani
2017-01-27 17:50:00,1,10.95,Chicken Tikka Balti
2017-01-27 17:50:00,1,10.95,Persian Chicken Biryani
2017-01-25 19:49:00,1,10.95,Chicken Tikka Balti
2017-01-25 19:49:00,1,10.95,Lamb Tikka Balti
2017-01-25 12:27:00,1,10.95,Chicken Tikka Balti
2017-01-25 12:27:00,1,10.95,Chicken Tikka Biryani
2017-01-25 12:27:00,1,10.95,Lamb Tikka Biryani
2017-01-21 19:15:00,1,10.95,Chicken Tikka Balti
2017-01-19 19:15:00,1,10.95,Chicken Tikka Balti
2017-01-16 18:19:00,1,10.95,Prawn Biryani
2017-01-16 18:01:00,1,10.95,Chicken Tikka Balti
2017-01-16 18:01:00,1,10.95,Persian Chicken Biryani
2017-01-07 19:21:00,1,10.95,Chicken Tikka Biryani
2017-01-07 17:43:00,2,10.95,Chicken Tikka Balti
2017-01-06 19:45:00,1,10.95,Lamb Tikka Balti
2017-01-06 17:55:00,1,10.95,Chicken Tikka Balti
2017-01-06 17:55:00,1,10.95,Persian Chicken Biryani
2017-01-06 17:10:00,1,10.95,Chicken Tikka Balti
2017-01-06 16:55:00,1,10.95,Lamb Tikka Biryani
2017-01-02 18:17:00,1,10.95,Chicken Tikka Biryani
2017-01-02 18:16:00,1,10.95,Chicken Tikka Balti
2017-01-01 18:48:00,1,10.95,Chicken Tikka Biryani
2017-01-01 18:37:00,1,10.95,Paneer Tikka Balti
2017-01-01 17:38:00,1,10.95,Lamb Tikka Biryani
2017-01-01 17:31:00,1,10.95,Lamb Tikka Biryani
2016-12-31 21:20:00,1,10.95,Chicken Tikka Balti
2016-12-27 19:22:00,1,10.95,Lamb Tikka Balti
2016-12-27 17:45:00,2,10.95,Persian Chicken Biryani
2016-12-25 15:51:00,2,10.95,Prawn Balti
2016-12-24 17:31:00,1,10.95,Chicken Tikka Biryani
2016-12-15 08:35:00,1,10.95,Chicken Tikka Balti
2016-12-13 18:49:00,1,10.95,Prawn Biryani
2016-12-13 17:55:00,1,10.95,Chicken Tikka Biryani
2016-12-12 19:43:00,1,10.95,Chicken Tikka Biryani
2016-12-10 20:09:00,2,10.95,Chicken Tikka Biryani
2016-12-10 16:21:00,1,10.95,Persian Lamb Biryani
2016-12-09 18:21:00,1,10.95,Chicken Tikka Biryani
2016-12-09 17:08:00,1,10.95,Prawn Balti
2016-12-08 17:54:00,2,10.95,Lamb Tikka Biryani
2016-12-04 18:10:00,1,10.95,Chicken Tikka Biryani
2016-12-03 22:12:00,1,10.95,Chicken Tikka Balti
2016-12-02 20:24:00,1,10.95,Chicken Tikka Biryani
2016-12-01 19:12:00,1,10.95,Lamb Tikka Biryani
2016-11-29 21:16:00,1,10.95,Chicken Tikka Biryani
2016-11-27 20:18:00,1,10.95,Chicken Tikka Biryani
2016-11-27 17:22:00,1,10.95,Chicken Tikka Balti
2016-11-26 21:23:00,1,10.95,Chicken Tikka Biryani
2016-11-26 21:23:00,1,10.95,Prawn Biryani
2016-11-26 19:04:00,1,10.95,Chicken Tikka Balti
2016-11-26 18:47:00,1,10.95,Chicken Tikka Biryani
2016-11-26 17:59:00,1,10.95,Chicken Tikka Biryani
2016-11-26 16:54:00,1,10.95,Chicken Tikka Balti
2016-11-25 17:41:00,1,10.95,Chicken Tikka Biryani
2016-11-20 18:01:00,1,10.95,Persian Lamb Biryani
2016-11-20 17:49:00,1,10.95,Persian Lamb Biryani
2016-11-19 17:51:00,1,10.95,Lamb Tikka Balti
2016-11-18 19:29:00,1,10.95,Chicken Tikka Biryani
2016-11-18 19:17:00,1,10.95,Prawn Biryani
2016-11-17 19:11:00,1,10.95,Chicken Tikka Biryani
2016-11-17 15:33:00,1,10.95,Chicken Tikka Balti
2016-11-17 13:46:00,1,10.95,Prawn Biryani
2016-11-16 19:27:00,1,10.95,Lamb Tikka Biryani
2016-11-15 20:53:00,1,10.95,Prawn Biryani
2016-11-13 18:20:00,1,10.95,Chicken Tikka Biryani
2016-11-12 19:15:00,1,10.95,Prawn Balti
2016-11-12 18:54:00,1,10.95,Persian Chicken Biryani
2016-11-12 18:54:00,1,10.95,Persian Lamb Biryani
2016-11-12 18:43:00,1,10.95,Lamb Tikka Balti
2016-11-12 18:36:00,1,10.95,Prawn Biryani
2016-11-10 20:53:00,1,10.95,Chicken Tikka Balti
2016-11-10 19:39:00,1,10.95,Chicken Tikka Balti
2016-11-09 19:47:00,1,10.95,Lamb Tikka Biryani
2016-11-05 20:55:00,2,10.95,Chicken Tikka Biryani
2016-11-05 20:05:00,1,10.95,Chicken Tikka Biryani
2016-11-05 18:02:00,1,10.95,Chicken Tikka Biryani
2016-11-05 18:01:00,1,10.95,Lamb Tikka Biryani
2016-11-04 22:19:00,1,10.95,Chicken Tikka Biryani
2016-11-04 22:19:00,1,10.95,Lamb Tikka Biryani
2016-11-03 08:06:00,3,10.95,Chicken Tikka Balti
2016-10-29 19:47:00,1,10.95,Lamb Tikka Balti
2016-10-29 19:41:00,1,10.95,Chicken Tikka Biryani
2016-10-29 15:45:00,1,10.95,Chicken Tikka Balti
2016-10-27 19:16:00,1,10.95,Lamb Tikka Biryani
2016-10-23 12:52:00,3,10.95,Chicken Tikka Biryani
2016-10-23 12:52:00,1,10.95,Persian Lamb Biryani
2016-10-23 12:52:00,2,10.95,Lamb Tikka Biryani
2016-10-23 12:52:00,1,10.95,Prawn Biryani
2016-10-21 20:14:00,1,10.95,Chicken Tikka Balti
2016-10-21 19:16:00,1,10.95,Chicken Tikka Balti
2016-10-21 17:45:00,2,10.95,Chicken Tikka Biryani
2016-10-20 19:44:00,1,10.95,Persian Lamb Biryani
2016-10-20 17:57:00,1,10.95,Chicken Tikka Biryani
2016-10-19 19:12:00,1,10.95,Lamb Tikka Biryani
2016-10-17 19:01:00,1,10.95,Chicken Tikka Biryani
2016-10-16 20:34:00,1,10.95,Persian Chicken Biryani
2016-10-15 20:19:00,1,10.95,Chicken Tikka Balti
2016-10-15 18:28:00,1,10.95,Lamb Tikka Balti
2016-10-15 18:14:00,1,10.95,Chicken Tikka Biryani
2016-10-15 17:41:00,1,10.95,Chicken Tikka Biryani
2016-10-14 21:12:00,1,10.95,Lamb Tikka Biryani
2016-10-14 20:21:00,1,10.95,Chicken Tikka Biryani
2016-10-14 19:20:00,1,10.95,Chicken Tikka Biryani
2016-10-13 18:38:00,1,10.95,Chicken Tikka Biryani
2016-10-08 18:05:00,1,10.95,Chicken Tikka Balti
2016-10-08 17:28:00,1,10.95,Chicken Tikka Balti
2016-10-06 19:48:00,1,10.95,Prawn Balti
2016-10-06 18:33:00,1,10.95,Chicken Tikka Biryani
2016-10-04 20:42:00,1,10.95,Lamb Tikka Biryani
2016-10-04 18:45:00,1,10.95,Lamb Tikka Biryani
2016-10-02 13:05:00,1,10.95,Chicken Tikka Balti
2016-10-01 21:25:00,1,10.95,Lamb Tikka Balti
2016-10-01 19:23:00,1,10.95,Chicken Tikka Biryani
2016-09-29 21:25:00,1,10.95,Lamb Tikka Balti
2016-09-29 17:30:00,1,10.95,Chicken Tikka Balti
2016-09-26 21:18:00,1,10.95,Lamb Tikka Biryani
2016-09-24 19:18:00,1,10.95,Chicken Tikka Balti
2016-09-24 18:46:00,1,10.95,Persian Chicken Biryani
2016-09-23 18:48:00,1,10.95,Chicken Tikka Balti
2016-09-23 18:38:00,1,10.95,Prawn Balti
2016-09-21 18:51:00,1,10.95,Chicken Tikka Biryani
2016-09-21 18:49:00,1,10.95,Chicken Tikka Biryani
2016-09-21 18:48:00,1,10.95,Chicken Tikka Biryani
2016-09-21 18:45:00,1,10.95,Chicken Tikka Biryani
2016-09-21 18:43:00,1,10.95,Chicken Tikka Biryani
2016-09-20 19:02:00,1,10.95,Prawn Biryani
2016-09-19 12:15:00,3,10.95,Persian Chicken Biryani
2016-09-18 12:30:00,1,10.95,Prawn Biryani
2016-09-17 18:27:00,1,10.95,Chicken Tikka Balti
2016-09-17 18:04:00,1,10.95,Chicken Tikka Balti
2016-09-15 18:45:00,1,10.95,Prawn Biryani
2016-09-13 18:20:00,1,10.95,Prawn Biryani
2016-09-11 18:17:00,1,10.95,Prawn Biryani
2016-09-10 19:38:00,1,10.95,Lamb Tikka Balti
2016-09-10 18:06:00,1,10.95,Chicken Tikka Biryani
2016-09-09 19:17:00,1,10.95,Chicken Tikka Biryani
2016-09-09 19:17:00,2,10.95,Lamb Tikka Biryani
2016-09-09 17:59:00,1,10.95,Persian Chicken Biryani
2016-09-04 20:26:00,1,10.95,Paneer Tikka Balti
2016-09-03 18:15:00,1,10.95,Chicken Tikka Biryani
2016-09-03 18:13:00,1,10.95,Chicken Tikka Balti
2016-09-03 17:07:00,1,10.95,Chicken Tikka Biryani
2016-09-01 21:01:00,1,10.95,Persian Chicken Biryani
2016-08-31 20:39:00,1,10.95,Chicken Tikka Balti
2016-08-26 19:13:00,1,10.95,Lamb Tikka Biryani
2016-08-26 18:38:00,1,10.95,Chicken Tikka Biryani
2016-08-20 18:55:00,1,10.95,Prawn Biryani
2016-08-06 20:54:00,1,10.95,Paneer Tikka Balti
2016-08-05 20:30:00,1,10.95,Persian Chicken Biryani
2016-08-05 20:30:00,1,10.95,Lamb Tikka Biryani
2016-08-02 02:03:00,1,10.95,Prawn Balti
2016-08-02 02:03:00,1,10.95,Chicken Tikka Biryani
2016-07-31 15:15:00,1,10.95,Paneer Tikka Balti
2016-07-31 13:14:00,1,10.95,Chicken Tikka Biryani
2016-07-31 13:14:00,1,10.95,Persian Lamb Biryani
2016-07-31 12:51:00,1,10.95,Chicken Tikka Biryani
2016-07-31 12:51:00,1,10.95,Persian Chicken Biryani
2016-07-29 18:41:00,1,10.95,Chicken Tikka Biryani
2016-07-29 18:41:00,1,10.95,Prawn Biryani
2016-07-22 19:24:00,1,10.95,Chicken Tikka Biryani
2016-07-21 21:16:00,1,10.95,Lamb Tikka Balti
2016-07-21 19:41:00,1,10.95,Chicken Tikka Balti
2016-07-21 18:33:00,1,10.95,Lamb Tikka Balti
2016-07-21 17:20:00,1,10.95,Chicken Tikka Biryani
2016-07-18 19:57:00,1,10.95,Prawn Biryani
2016-07-17 18:18:00,1,10.95,Chicken Tikka Balti
2016-07-17 17:50:00,1,10.95,Chicken Tikka Balti
2016-06-19 17:07:00,1,10.95,Chicken Tikka Balti
2016-06-18 18:22:00,1,10.95,Chicken Tikka Balti
2016-06-17 19:07:00,1,10.95,Chicken Tikka Balti
2016-06-17 18:21:00,1,10.95,Chicken Tikka Biryani
2016-06-17 18:21:00,1,10.95,Prawn Biryani
2016-06-15 19:13:00,1,10.95,Chicken Tikka Biryani
2016-06-12 18:48:00,1,10.95,Chicken Tikka Balti
2016-06-11 19:36:00,1,10.95,Chicken Tikka Biryani
2016-06-10 20:07:00,1,10.95,Lamb Tikka Biryani
2016-06-10 18:13:00,1,10.95,Chicken Tikka Balti
2016-06-04 21:28:00,1,10.95,Paneer Tikka Balti
2016-06-04 17:56:00,1,10.95,Chicken Tikka Biryani
2016-06-01 16:49:00,1,10.95,Chicken Tikka Biryani
2016-05-30 18:10:00,1,10.95,Chicken Tikka Balti
2016-05-30 17:03:00,1,10.95,Chicken Tikka Balti
2016-05-30 10:52:00,1,10.95,Prawn Biryani
2016-05-27 19:45:00,2,10.95,Lamb Tikka Biryani
2016-05-27 17:47:00,1,10.95,Persian Lamb Biryani
2016-05-27 17:46:00,1,10.95,Prawn Biryani
2016-05-27 17:46:00,1,10.95,Chicken Tikka Biryani
2016-05-24 18:59:00,1,10.95,Chicken Tikka Biryani
2016-05-23 18:00:00,1,10.95,Paneer Tikka Balti
2016-05-20 17:56:00,1,10.95,Chicken Tikka Balti
2016-05-18 18:53:00,1,10.95,Prawn Biryani
2016-05-16 22:51:00,1,10.95,Persian Lamb Biryani
2016-05-14 20:48:00,1,10.95,Persian Chicken Biryani
2016-05-14 19:28:00,1,10.95,Prawn Biryani
2016-05-14 16:30:00,1,10.95,Chicken Tikka Balti
2016-05-13 19:18:00,1,10.95,Chicken Tikka Biryani
2016-05-13 18:46:00,1,10.95,Chicken Tikka Biryani
2016-05-11 18:21:00,1,10.95,Chicken Tikka Biryani
2016-05-10 18:00:00,1,10.95,Chicken Tikka Biryani
2016-05-09 17:22:00,1,10.95,Chicken Tikka Biryani
2016-05-05 19:02:00,1,10.95,Chicken Tikka Biryani
2016-05-02 17:45:00,1,10.95,Chicken Tikka Balti
2016-05-01 18:54:00,1,10.95,Paneer Tikka Balti
2016-04-30 18:16:00,1,10.95,Chicken Tikka Biryani
2016-04-28 20:10:00,1,10.95,Chicken Tikka Biryani
2016-04-26 17:20:00,1,10.95,Lamb Tikka Biryani
2016-04-23 18:58:00,1,10.95,Lamb Tikka Biryani
2016-04-22 18:55:00,1,10.95,Lamb Tikka Biryani
2016-04-22 18:55:00,1,10.95,Chicken Tikka Biryani
2016-04-22 18:49:00,1,10.95,Chicken Tikka Balti
2016-04-20 21:36:00,1,10.95,Chicken Tikka Biryani
2016-04-17 18:05:00,1,10.95,Paneer Tikka Balti
2016-04-16 20:23:00,1,10.95,Chicken Tikka Balti
2016-04-12 22:19:00,1,10.95,Prawn Biryani
2016-04-08 19:50:00,1,10.95,Chicken Tikka Biryani
2016-04-03 21:35:00,1,10.95,Chicken Tikka Biryani
